Date,Adj Close,AdjClose_dailyChange,Close_dailyChange
2021-06-01 00:00:00+00:00,386.9645690917969,,
2021-06-02 00:00:00+00:00,386.1368713378906,-0.002138949712757555,-0.0021390517175854467
2021-06-03 00:00:00+00:00,388.1443786621094,0.005198952685515682,0.0051989289634859085
2021-06-04 00:00:00+00:00,385.93707275390625,-0.005686816632026113,-0.0056867753094266
2021-06-07 00:00:00+00:00,380.8089294433594,-0.013287511546777079,-0.013287679848618854
2021-06-08 00:00:00+00:00,382.2264709472656,0.0037224481736242787,0.0037226489303560273
2021-06-09 00:00:00+00:00,381.6175842285156,-0.0015929998705767447,-0.0015930306825716017
2021-06-10 00:00:00+00:00,381.9886474609375,0.0009723431198067629,0.0009722865243705037
2021-06-11 00:00:00+00:00,378.56353759765625,-0.00896652265989529,-0.008966538826624215
2021-06-14 00:00:00+00:00,379.7718811035156,0.0031919173027794953,0.003191809210879533
2021-06-15 00:00:00+00:00,380.83740234375,0.0028056875541660822,0.0028058801155227482
2021-06-16 00:00:00+00:00,377.95458984375,-0.007569667480816201,-0.007569698182615242
2021-06-17 00:00:00+00:00,378.0496826171875,0.00025159840889037025,0.0002517460126258653
2021-06-18 00:00:00+00:00,371.8140869140625,-0.016494117016464086,-0.020083077548133252
2021-06-21 00:00:00+00:00,380.1219177246094,0.02234404532517636,0.02234381774695514
2021-06-22 00:00:00+00:00,380.7139587402344,0.0015575029694918086,0.0015575027150501405
2021-06-23 00:00:00+00:00,377.72503662109375,-0.007850834072464367,-0.007850723277849194
2021-06-24 00:00:00+00:00,380.8858337402344,0.008367984149039363,0.008367877386548534
2021-06-25 00:00:00+00:00,386.69171142578125,0.015243091685858043,0.015243104681407407
2021-06-28 00:00:00+00:00,383.3590393066406,-0.008618421395309047,-0.008618398930110039
2021-06-29 00:00:00+00:00,380.1505126953125,-0.00836950816949876,-0.008369415192244555
2021-06-30 00:00:00+00:00,382.38507080078125,0.005878087838486568,0.005877910831486321
2021-07-01 00:00:00+00:00,386.6343994140625,0.011112694866414141,0.011112806362751911
2021-07-02 00:00:00+00:00,390.9028015136719,0.01103989222396678,0.011039962808186901
2021-07-06 00:00:00+00:00,391.7622985839844,0.00219874881168494,0.0021986135584052017
2021-07-07 00:00:00+00:00,393.09912109375,0.00341233067754998,0.0034124551824687207
2021-07-08 00:00:00+00:00,391.4661865234375,-0.0041540020892671045,-0.004153892629514929
2021-07-09 00:00:00+00:00,393.5288391113281,0.005269044067915,0.005268869569981692
2021-07-12 00:00:00+00:00,397.2816467285156,0.009536296312265546,0.009536345473421989
2021-07-13 00:00:00+00:00,399.6689147949219,0.006009006673388065,0.006009037469121345
2021-07-14 00:00:00+00:00,396.0403137207031,-0.009079017506479476,-0.009079223569947004
2021-07-15 00:00:00+00:00,401.1108703613281,0.012803132572510976,0.01280319642095039
2021-07-16 00:00:00+00:00,400.7767028808594,-0.0008331050219798973,-0.0008331760412048708
2021-07-19 00:00:00+00:00,390.61639404296875,-0.025351545548572028,-0.025351475670648663
2021-07-20 00:00:00+00:00,394.3500671386719,0.009558413708802022,0.0095585089851014
2021-07-21 00:00:00+00:00,395.94476318359375,0.004043858941099421,0.004043909782303706
2021-07-22 00:00:00+00:00,397.0238037109375,0.0027252299504297644,0.0027251937230236955
2021-07-23 00:00:00+00:00,398.8667907714844,0.004642006457347593,0.004642045468307982
2021-07-26 00:00:00+00:00,394.89434814453125,-0.009959321555122863,-0.009959309409949183
2021-07-27 00:00:00+00:00,396.3840637207031,0.0037724408646806953,0.0037723014130670047
2021-07-28 00:00:00+00:00,390.721435546875,-0.014285710986146203,-0.014285696431193155
2021-07-29 00:00:00+00:00,393.5001525878906,0.007111759909272398,0.007111892487314923
2021-07-30 00:00:00+00:00,393.6339111328125,0.0003399199315227692,0.00033977541496775873
2021-08-02 00:00:00+00:00,396.8329162597656,0.008126853496303009,0.008126743228361759
2021-08-03 00:00:00+00:00,402.87744140625,0.015231914739974966,0.015232058283087562
2021-08-04 00:00:00+00:00,402.53363037109375,-0.0008533886483099481,-0.0008532480606075204
2021-08-05 00:00:00+00:00,392.6503601074219,-0.024552657263842866,-0.024552844080546306
2021-08-06 00:00:00+00:00,396.40313720703125,0.009557554203140637,0.009557607559637265
2021-08-09 00:00:00+00:00,392.3446960449219,-0.01023816610207541,-0.010238003589300087
2021-08-10 00:00:00+00:00,393.2136535644531,0.002214780850336149,0.0022148214104800367
2021-08-11 00:00:00+00:00,389.3558349609375,-0.009810998597187,-0.009811084940740922
2021-08-12 00:00:00+00:00,387.65606689453125,-0.0043655903258179776,-0.004365524162282207
2021-08-13 00:00:00+00:00,391.1988830566406,0.009139070595464874,0.009138885729498754
2021-08-16 00:00:00+00:00,398.39892578125,0.018405069739339978,0.018405003491117854
2021-08-17 00:00:00+00:00,402.7628479003906,0.010953649311636789,0.010953734133452105
2021-08-18 00:00:00+00:00,398.5039367675781,-0.01057424028808584,-0.01057421278388283
2021-08-19 00:00:00+00:00,408.5973815917969,0.0253283440713049,0.025328302354808596
2021-08-20 00:00:00+00:00,410.33526611328125,0.004253293339066432,0.004253375270128592
2021-08-23 00:00:00+00:00,406.181396484375,-0.010123111445555086,-0.010123120686083406
2021-08-24 00:00:00+00:00,404.3193359375,-0.0045843078067870835,-0.004584309188936646
2021-08-25 00:00:00+00:00,400.8147888183594,-0.008667770268801491,-0.008667753232073203
2021-08-26 00:00:00+00:00,398.05511474609375,-0.006885160301598177,-0.0068851770098094815
2021-08-27 00:00:00+00:00,399.8790588378906,0.004582139568688393,0.004581992645179588
2021-08-30 00:00:00+00:00,399.43975830078125,-0.0010985835026871603,-0.001098533675442693
2021-08-31 00:00:00+00:00,397.501220703125,-0.004853141324496086,-0.004852973556149354
2021-09-01 00:00:00+00:00,398.53253173828125,0.0025944852026668058,0.0025945110585627114
2021-09-02 00:00:00+00:00,404.6058044433594,0.015239088961165359,0.015238972705286192
2021-09-03 00:00:00+00:00,403.79412841796875,-0.002006090907438406,-0.002006103515748089
2021-09-07 00:00:00+00:00,402.2471618652344,-0.003831077382911087,-0.0038310437811717953
2021-09-08 00:00:00+00:00,396.660888671875,-0.013887663414343629,-0.01388751239568355
2021-09-09 00:00:00+00:00,395.8587951660156,-0.002022113923419561,-0.0020222605884729823
2021-09-10 00:00:00+00:00,387.0523681640625,-0.022246384593425234,-0.0256663477123852
2021-09-13 00:00:00+00:00,397.2195739746094,0.02626829505984894,0.026268191565857517
2021-09-14 00:00:00+00:00,395.3222351074219,-0.004776549272742485,-0.004776562098877927
2021-09-15 00:00:00+00:00,400.09442138671875,0.012071636390500821,0.012071509103601828
2021-09-16 00:00:00+00:00,399.4427795410156,-0.0016287201492201473,-0.0016286469957705028
2021-09-17 00:00:00+00:00,402.62420654296875,0.007964662687378605,0.007964704331125536
2021-09-20 00:00:00+00:00,395.4754943847656,-0.017755296482503475,-0.017755120406647305
2021-09-21 00:00:00+00:00,395.1305847167969,-0.0008721391663099632,-0.0008723427634889984
2021-09-22 00:00:00+00:00,391.6424560546875,-0.008827787058320054,-0.008827628081648917
2021-09-23 00:00:00+00:00,391.0004577636719,-0.0016392459016904407,-0.001639377068075478
2021-09-24 00:00:00+00:00,390.090087890625,-0.00232830896990182,-0.002328290100907779
2021-09-27 00:00:00+00:00,388.3555908203125,-0.004446401290767545,-0.0044462946307787495
2021-09-28 00:00:00+00:00,381.9831848144531,-0.016408688728799095,-0.016408799261620224
2021-09-29 00:00:00+00:00,383.6984558105469,0.004490435873314519,0.004490513689348782
2021-09-30 00:00:00+00:00,374.4320373535156,-0.02415026257391714,-0.02415027931193879
2021-10-01 00:00:00+00:00,376.05157470703125,0.004325317259074596,0.004325133038961656
2021-10-04 00:00:00+00:00,370.857666015625,-0.013811692439933656,-0.013811337082571424
2021-10-05 00:00:00+00:00,377.009765625,0.016588843033693144,0.01658867406050872
2021-10-06 00:00:00+00:00,377.79559326171875,0.0020843694470779003,0.0020842521909469765
2021-10-07 00:00:00+00:00,387.8094482421875,0.026506013196219654,0.026506055059051997
2021-10-08 00:00:00+00:00,391.4124450683594,0.00929063704482465,0.009290781157978796
2021-10-11 00:00:00+00:00,388.0872802734375,-0.008495296551802643,-0.008495327065795992
2021-10-12 00:00:00+00:00,386.4103088378906,-0.004321119296580189,-0.004321094452204222
2021-10-13 00:00:00+00:00,386.7073669433594,0.0007687634068618334,0.000768766903336076
2021-10-14 00:00:00+00:00,402.8158264160156,0.041655424358687326,0.04165530434167105
2021-10-15 00:00:00+00:00,410.2040100097656,0.01834134388284862,0.018341474548791974
2021-10-18 00:00:00+00:00,406.8980712890625,-0.008059255004904562,-0.00805945791109402
2021-10-19 00:00:00+00:00,406.6680603027344,-0.0005652791265376237,-0.0005651882556985264
2021-10-20 00:00:00+00:00,416.9309997558594,0.025236649874802064,0.02523679563563689
2021-10-21 00:00:00+00:00,423.82098388671875,0.01652547816040044,0.016525322351522185
2021-10-22 00:00:00+00:00,430.413818359375,0.015555705647690205,0.01555576761734981
2021-10-25 00:00:00+00:00,430.7301025390625,0.0007348374197024915,0.0007346748810561163
2021-10-26 00:00:00+00:00,435.6651611328125,0.01145742673813341,0.011457484095201212
2021-10-27 00:00:00+00:00,434.5535583496094,-0.002551507171959185,-0.0025514772671437176
2021-10-28 00:00:00+00:00,436.4317321777344,0.00432207674298679,0.004322112127533702
2021-10-29 00:00:00+00:00,441.2518005371094,0.011044266500337914,0.011044262147227613
2021-11-01 00:00:00+00:00,435.1572570800781,-0.013811940143049223,-0.013812009147784356
2021-11-02 00:00:00+00:00,433.17364501953125,-0.004558379823094272,-0.004558315988224949
2021-11-03 00:00:00+00:00,438.2428283691406,0.011702427901357693,0.011702455374186318
2021-11-04 00:00:00+00:00,437.6966247558594,-0.001246349233628923,-0.001246314091303434
2021-11-05 00:00:00+00:00,436.7862548828125,-0.0020799106539938837,-0.0020798935693138398
2021-11-08 00:00:00+00:00,443.31207275390625,0.014940529373674072,0.014940430431691736
2021-11-09 00:00:00+00:00,444.9698791503906,0.0037395922610135306,0.003739594061190311
